time_taken(ms),numOfEdges,numOfNodes,operations
0,40,90,20025
0,80,90,20025
0,120,90,20025
0,160,90,16561
0,200,90,16588
0,240,90,16582
0,280,90,16602
0,320,90,16534
0,360,90,16540
0,400,90,16548
0,440,90,16630
0,480,90,16672
0,520,90,16705
0,560,90,16682
0,600,90,16696
0,640,90,16702
0,680,90,16646
0,720,90,16668
0,760,90,16680
0,800,90,16699
