time_taken(ms),numOfEdges,numOfNodes,operations
0,40,130,41925
0,80,130,41803
0,120,130,35175
0,160,130,34451
0,200,130,34472
0,240,130,34414
0,280,130,34492
0,320,130,34598
0,360,130,34506
0,400,130,34346
0,440,130,34331
0,480,130,34337
996,520,130,34335
0,560,130,34456
0,600,130,34420
0,640,130,34418
0,680,130,34374
1000,720,130,34397
0,760,130,34402
0,800,130,34401
