time_taken(ms),numOfEdges,numOfNodes,operations
0,40,60,7836
0,80,60,7340
0,120,60,7361
0,160,60,7362
0,200,60,7380
0,240,60,7363
0,280,60,7411
0,320,60,7399
0,360,60,7420
0,400,60,7414
0,440,60,7415
1001,480,60,7384
0,520,60,7389
0,560,60,7392
0,600,60,7416
0,640,60,7436
0,680,60,7439
0,720,60,7455
0,760,60,7461
0,800,60,7468
