time_taken(ms),numOfEdges,numOfNodes,operations
0,40,160,62843
0,80,160,61979
0,120,160,54496
0,160,160,52424
0,200,160,52029
0,240,160,51810
0,280,160,51734
0,320,160,51825
0,360,160,51845
996,400,160,51877
0,440,160,51925
0,480,160,51958
0,520,160,51974
0,560,160,52001
0,600,160,51999
0,640,160,52048
1005,680,160,52081
0,720,160,52041
998,760,160,52016
0,800,160,52061
