time_taken(ms),numOfEdges,numOfNodes,operations
0,40,70,12009
0,80,70,10026
0,120,70,9988
0,160,70,10022
0,200,70,9996
0,240,70,10010
0,280,70,10034
0,320,70,10070
0,360,70,10078
0,400,70,10086
0,440,70,10086
0,480,70,10099
0,520,70,10087
0,560,70,10122
0,600,70,10115
0,640,70,10135
0,680,70,10140
0,720,70,10140
0,760,70,10152
0,800,70,10144
